batch,record_kind,source_path,source_heading,repository,original_path,normalized_path,rule
micro-06,file-destination,examples/risk-assessment.example.md,,ai-agent-governance-implementation-template,examples/risk-assessment.example.md,examples/fictional/risk-assessment.example.md,fictitious-example-boundary
micro-07,content-unit,docs/architecture/overview.md,1. Estratégia e valor,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,2. Control plane,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,3. Assurance plane,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,4. Adoption and support plane,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,5. Runtime and value plane,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Arquitetura de referência para governança de agentes,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Boundaries,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Domínios canônicos por plano,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Fluxo ponta a ponta,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Matriz de proporcionalidade,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Modelo em cinco planos,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,O control plane deve,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,O control plane não deve,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Objetivo,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Playbook do runtime control plane,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Princípios arquiteturais,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Próximos passos,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Status desta arquitetura,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/architecture/overview.md,Visual consolidado,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Artefatos,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Decision gate,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Evidence pack mínimo por tier,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Evidence pack proporcional por tier,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Evidência é produto do processo,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Evidências,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Failure modes,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Métricas,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Objetivo,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Overlay de admissibilidade,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Qualidade da evidência,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/auditability/evidence-pack-by-tier.md,Retenção e acesso,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,content-unit,docs/governance/policy.md,AI Agent Governance Policy — fonte canônica modular,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Composição da policy,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Conteúdo não normativo,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Dois níveis de adoção,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Evolução e versionamento,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Neutralidade de fornecedor,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Origem histórica,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/governance/policy.md,Propósito,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Cadência,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Como usar sem virar teatro de programa,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Dependências entre workstreams,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Depois do horizonte de referência — ciclo de melhoria contínua,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F0 — Mobilizar (semanas 1–2),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F1 — Descobrir (semanas 3–5),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F2 — Desenhar (semanas 6–8),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F3 — Construir (semanas 9–12),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F4 — Validar (semanas 13–16),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F5 — Escalar (semanas 17–20),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,F6 — Institucionalizar (semanas 21–24),ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Fases e gates,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,O que este programa não faz,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Objetivo,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Prioridade do backlog,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Programa de implantação em 24 semanas,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Sinais de maturidade adaptativa,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Um item de backlog de qualidade,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/guides/implementation-program-24-weeks.md,Workstreams,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Alavancas de otimização,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Atribuição,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,"Budget, quota e denial-of-wallet",ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Decision gate,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Decomposição do custo,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Evidências,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Failure modes,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,FinOps de agentes e unit economics,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Integração com portfólio,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Métricas,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Objetivo,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,docs/operations/finops.md,Unit economics,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Arquitetura editorial,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Método e patterns,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Núcleo do framework,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Quality gates,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Tarefas,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Toolkit,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/001-handbook-consulting-product/tasks.md,Visual e prontidão editorial,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,content-unit,specs/README.md,Especificações,ai-agent-governance-framework-next,archive/source-history/specs/README.md,project/history/source-repository/specs/README.md,archive-to-project-history
micro-07,content-unit,specs/README.md,Lifecycle,ai-agent-governance-framework-next,archive/source-history/specs/README.md,project/history/source-repository/specs/README.md,archive-to-project-history
micro-07,content-unit,specs/README.md,Specifications,ai-agent-governance-framework-next,archive/source-history/specs/README.md,project/history/source-repository/specs/README.md,archive-to-project-history
micro-07,file-destination,docs/architecture/diagrams/.gitkeep,,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,file-destination,docs/architecture/overview.md,,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,file-destination,docs/auditability/evidence-pack-by-tier.md,,ai-agent-governance-framework-next,docs/master/07-evaluation-and-assurance.md,docs/framework/07-evaluation-evidence-and-assurance.md,canonical-framework-chapter
micro-07,file-destination,docs/governance/policy.md,,ai-agent-governance-framework-next,docs/master/00-governance-master-document.md,docs/framework/00-document-control.md,source-specific-master-chapter
micro-07,file-destination,docs/guides/implementation-program-24-weeks.md,,ai-agent-governance-framework-next,docs/master/08-deployment-and-change.md,docs/framework/08-implementation-and-adoption.md,canonical-framework-chapter
micro-07,file-destination,docs/identity/.gitkeep,,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-07,file-destination,docs/operations/finops.md,,ai-agent-governance-framework-next,docs/master/10-metrics-and-improvement.md,docs/framework/10-metrics-review-and-improvement.md,canonical-framework-chapter
micro-07,file-destination,examples/cases/benefits-eligibility-triage/release-manifest.json,,ai-agent-governance-implementation-template,examples/cases/benefits-eligibility-triage/release-manifest.json,examples/fictional/cases/benefits-eligibility-triage/release-manifest.json,fictitious-example-boundary
micro-07,file-destination,references/.gitkeep,,ai-agent-governance-framework-next,references/README.md,research/sources/README.md,canonical-framework-exact
micro-07,file-destination,specs/001-handbook-consulting-product/tasks.md,,ai-agent-governance-framework-next,archive/source-history/specs/001-handbook-consulting-product/tasks.md,project/history/source-repository/specs/001-handbook-consulting-product/tasks.md,archive-to-project-history
micro-07,file-destination,specs/README.md,,ai-agent-governance-framework-next,archive/source-history/specs/README.md,project/history/source-repository/specs/README.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,ADR-0004 — Taxonomia de tiers T1–T4 e fast path de baixo risco,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Consequências negativas,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Consequências positivas,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Contexto,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Critérios de validação,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Evidência da decisão,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Forças e constraints,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Opção A — Adotar T0–T4 do guia,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Opção B — Manter T1–T4 sem rota diferenciada,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Opção C — Manter T1–T4 e definir um fast path dentro de T1,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Opções consideradas,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/decisions/0004-risk-tier-taxonomy-and-fast-path.md,Riscos e mitigação,ai-agent-governance-framework-next,archive/source-history/adrs/0004-risk-tier-taxonomy-and-fast-path.md,project/history/source-repository/adrs/0004-risk-tier-taxonomy-and-fast-path.md,archive-to-project-history
micro-08,content-unit,docs/architecture/risks.md,Review triggers,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/architecture/risks.md,Riscos arquiteturais da governança de agentes,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,"AI-operated, human-led",ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Accountability boundary,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Approval UX,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Contestability e redress,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Decision gate,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Escalation e break-glass,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Evidências,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Evitar rubber stamping,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Failure modes,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Human oversight e accountability,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Modos de supervisão,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Métricas,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Objetivo,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/human-oversight/README.md,Quando exigir aprovação,ai-agent-governance-framework-next,docs/master/02-accountability-and-decision-rights.md,docs/framework/02-governance-and-accountability.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Artefatos,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Avaliação vinculada à versão,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Catálogo de modelos e provedores,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Decision gate,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,"Dependência, portabilidade e saída",ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,"Economia por tarefa, não por token",ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Evidências,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Failure modes,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,"Fallback, routing e equivalência de controles",ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,"Governança de modelos, provedores e dependências de IA",ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,"Incidente, advisory e depreciação",ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Mudança de versão é change control,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
micro-08,content-unit,docs/model-governance/README.md,Métricas,ai-agent-governance-framework-next,docs/master/06-architecture-and-controls.md,docs/framework/06-architecture-and-technical-controls.md,canonical-framework-chapter
